ticker,company_name,sector,industry,fin_currency,country,market_cap,acquirer_multiple,earning_yield_p,pe_ttm,ev,ev_calc,gross_margin_p,net_margin_p,roe_p,roa_p,roc_p,pb,operating_income,ebit,net_income,total_assets,cash,total_liabilities,shareholders_equity,preferred_stock_equity,minority_interest,total_capitalization,total_debt,working_capital
HE,"Hawaiian Electric Industries, I",Utilities,Utilities—Regulated Electric,USD,United States,1637543808,13.161233205043628,0.07598072189897688,7.867725,4930245120,4927736808.0,0.19663,0.05549,0.09327,0.0135,0.04333167836141578,0.73592,374413000.0,374413000.0,209687000.0,16519309000.0,316461000.0,14269932000.0,2249377000.0,0.0,0.0,5571752000.0,3606654000.0,6473443000.0
HEAR,Turtle Beach Corporation,Technology,Consumer Electronics,USD,United States,176128480,,,,184892608,177049480.0,0.24555999,-0.19062,-0.54437,-0.11018,,2.4326923,-31028000.0,-30714000.0,-49464000.0,156303000.0,12340000.0,83901000.0,72402000.0,0.0,0.0,72402000.0,13261000.0,56482000.0
HEES,"H&E Equipment Services, Inc.",Industrials,Rental & Leasing Services,USD,United States,1787867520,12.691547100393276,0.0847219307247366,10.593952,3331194112,3352992520.0,0.45769,0.1162,0.39468,0.0689,0.4200160866788105,3.6127274,264191000.0,284072000.0,166921000.0,2589134000.0,6919000.0,2101000000.0,488134000.0,0.0,0.0,488134000.0,1572044000.0,188202000.0
HEI,Heico Corporation,Industrials,Aerospace & Defense,USD,United States,20810801152,37.55185291817718,0.026754532260528444,59.109962,26625476608,23482638152.0,0.38863,0.13598,0.13602,0.070549995,-2.5286749819888352,7.5578885,625339000.0,628267000.0,403596000.0,7195063000.0,171048000.0,3637105000.0,3193151000.0,0.0,364807000.0,5653428000.0,2478078000.0,1190000000.0
HEI-A,Heico Corporation,Industrials,Aerospace & Defense,USD,United States,20810807296,37.551862743248066,0.026754525260471545,46.890034,21709133824,23482644296.0,0.38863,0.13598,0.13602,0.070549995,-2.5286749819888352,5.99543,625339000.0,628267000.0,403596000.0,7195063000.0,171048000.0,3637105000.0,3193151000.0,0.0,364807000.0,5653428000.0,2478078000.0,1190000000.0
HELE,Helen of Troy Limited,Consumer Defensive,Household & Personal Products,USD,United States,2753678336,14.34979970470097,0.06050389947419134,20.240839,3611826688,3615403336.0,0.45387,0.06866,0.09514,0.05159,0.11403830714531484,1.8316778,251948000.0,218746000.0,137968000.0,2901660000.0,24214000.0,1399777000.0,1501883000.0,0.0,0.0,1501883000.0,885939000.0,416297000.0
HEP,"Holly Energy Partners, L.P.",Energy,Oil & Gas Midstream,USD,United States,2585698048,10.524600077673078,0.13784441231065292,10.763159,4239572992,2574475048.0,0.6278,0.40974,0.25084,0.057290003,,2.8855653,244615000.0,354877000.0,239258000.0,2707434000.0,11223000.0,2707434000.0,,0.0,0.0,896066000.0,0.0,
HEPA,"Hepion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USD,United States,11928620,,,,-5418783,-5418789.0,0.0,0.0,-1.18481,-0.6311,,0.72983015,-45941247.0,-47692171.0,-44677888.0,25003108.0,19284080.0,8844351.0,16158757.0,1695128.0,0.0,16158757.0,241543.0,14866938.0
HEPS,D-Market Electronic Services & ,Consumer Cyclical,Internet Retail,TRY,Turkey,547676672,,0.14242529586851135,12.923077,-5417123840,347617904.24723995,0.22163,0.058229998,0.41876,0.03769,0.02790063170793283,,-27166350.83415,49509582.861605,-1642418.3249000001,519189440.95760006,214791669.55710003,394625535.62744004,124563905.33016,0.0,0.0,124711132.32630502,14732901.804340001,1702719000.0
HEQ,John Hancock Hedged Equity & In,Financial Services,Asset Management,,United States,124147344,,-0.013864868833596871,13.708108,,123955446.0,0.0,0.0,,,-0.006122361069320694,,-1718626.0,,-1718626.0,141412791.0,191898.0,1056319.0,140356472.0,0.0,0.0,,0.0,140356472.0
HES,Hess Corporation,Energy,Oil & Gas E&P,USD,United States,44556484608,16.760129143951485,0.06248394979485532,30.474789,52318105600,52509484608.0,0.73914003,0.14339,0.20774001,0.085039996,0.3435242382996545,5.140144,3133000000.0,3281000000.0,1593000000.0,23201000000.0,2018000000.0,13902000000.0,8631000000.0,0.0,668000000.0,16872000000.0,9303000000.0,920000000.0
HESM,Hess Midstream LP,Energy,Oil & Gas Midstream,USD,United States,7703312896,13.572849721115539,0.07426355910519844,15.522168,5376876032,10901712896.0,0.77752995,0.07875,1.2608399,0.1361,-23.3314121037464,5.8623257,803200000.0,809600000.0,102900000.0,3659700000.0,3000000.0,3224900000.0,0.0,0.0,132700000.0,3363300000.0,3068700000.0,-34700000.0
HFBL,"Home Federal Bancorp, Inc. of L",Financial Services,Banks—Regional,USD,United States,43981580,7.171872968980797,0.13943359068476516,8.35512,47954860,48553580.0,0.0,0.22771999,0.107650004,0.00844,0.07014308360185252,0.8423813,6770000.0,,5252000.0,662602000.0,8878000.0,612129000.0,50473000.0,0.0,0.0,59323000.0,13450000.0,50473000.0
HFFG,HF Foods Group Inc.,Consumer Defensive,Food Distribution,USD,United States,290262240,,,,469552160,476440240.0,0.17462999,-0.00712,-0.03002,-0.0043599997,,1.0033696,-5641000.0,-1915000.0,-8253000.0,622784000.0,14300000.0,330428000.0,289288000.0,0.0,3068000.0,400508000.0,197410000.0,35689000.0
HFRO,Highland Floating Rate Opportun,Financial Services,Asset Management,,United States,458320768,12.017445401947851,0.08321236057689221,,,465064766.0,0.0,0.0,,,0.020849510966131572,,38699137.0,,38699137.0,1095992248.0,12375002.0,167933622.0,928058626.0,0.0,0.0,947177626.0,19119000.0,928058626.0
HFRO-PA,Highland Opportunities and Inco,Financial Services,Asset Management,,United States,0,0.17426740032988333,5.738307899854063,,,6743998.0,0.0,0.0,,,0.020849510966131572,,38699137.0,,38699137.0,1095992248.0,12375002.0,167933622.0,928058626.0,0.0,0.0,947177626.0,19119000.0,928058626.0
HFWA,Heritage Financial Corporation,Financial Services,Banks—Regional,USD,United States,720009664,9.767072931332716,0.1023848195903202,9.334841,994356224,971198664.0,0.0,0.30197,0.098179996,0.010880001,0.07201504670954621,0.8850279,99436000.0,,78066000.0,7150588000.0,220503000.0,6337042000.0,813546000.0,0.0,0.0,1285238000.0,471692000.0,813546000.0
HGBL,Heritage Global Inc.,Financial Services,Capital Markets,USD,United States,101498376,8.733675878053129,0.13177935422625198,5.8510637,97968256,97974376.0,0.63785,0.29708,0.37087002,0.10055,0.21919831581806762,1.7997382,11218000.0,12911000.0,17555000.0,84438000.0,15578000.0,28040000.0,56398000.0,6000.0,0.0,62339000.0,12048000.0,13800000.0
HGTY,"Hagerty, Inc.",Financial Services,Insurance—Property & Casualty,USD,United States,2597714432,,,,1102663296,3039125432.0,0.56361,0.0011100001,-0.03016,0.0053100004,,8.80546,,,1053000.0,1583677000.0,90710000.0,1105090000.0,74252000.0,0.0,404335000.0,104621000.0,127786000.0,
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,Resorts & Casinos,USD,United States,4369032704,11.907649335320418,0.07546902776732364,14.048611,7929033216,7990032704.0,0.3,0.090220004,0.15006,0.05341,0.2627450980392157,2.0461211,671000000.0,603000000.0,323000000.0,8009000000.0,227000000.0,5861000000.0,2148000000.0,0.0,0.0,5916000000.0,3848000000.0,2749000000.0
HHGC,HHG Capital Corporation,Financial Services,Shell Companies,USD,Singapore,55859196,,,,55892660,55892650.0,0.0,0.0,,-0.010989999,,,-614517.0,-614517.0,998399.0,35287920.0,6546.0,1817225.0,33470695.0,0.0,0.0,33470695.0,40000.0,-176423.0
HHGCW,HHG Capital Corporation Warrant,Financial Services,Shell Companies,USD,Singapore,0,,,,,33454.0,0.0,0.0,,-0.010989999,,0.02066344,-614517.0,-614517.0,998399.0,35287920.0,6546.0,1817225.0,33470695.0,0.0,0.0,33470695.0,40000.0,-176423.0
HHH,Howard Hughes Holdings Inc.,Real Estate,Real Estate—Diversified,USD,United States,4152542208,59.62884256546207,,,8945249280,8974558208.0,0.44381002,-0.45571998,-0.16184999,0.0099599995,,1.3921628,150507000.0,-533689000.0,-533318000.0,9371118000.0,491679000.0,6341289000.0,2963895000.0,0.0,65934000.0,8159895000.0,5247761000.0,1288967000.0
HHLA,HH&L Acquisition Co.,Financial Services,Shell Companies,USD,Hong Kong,156177296,,,,158808800,158808962.0,0.0,0.0,,-0.010570001,,,-7967336.0,-7967336.0,-562885.0,45050675.0,123334.0,15785006.0,29265669.0,0.0,0.0,29265669.0,2755000.0,-8772966.0
HHRS,Hammerhead Energy Inc.,Energy,Oil & Gas E&P,CAD,Canada,1469756416,24.267138080955547,0.029110503859224087,,1804305920,1716857457.6823602,0.83593005,-0.05702,-0.03194,0.11255,0.04865478123191423,1.0508264,70748246.12424,49978585.6476,-31208367.914640002,1476328808.037,9144906.35124,430532702.64288,1045796105.39412,0.0,0.0,1298864795.23548,256245948.0336,-18588000.0
HHS,"Harte-Hanks, Inc.",Industrials,Conglomerates,USD,United States,51307964,8.743898788529366,0.09837078064063037,2.3159611,57018992,57018964.0,0.13632,0.11287,2.54743,0.03385,0.1275236449618043,2.50264,6521000.0,5609000.0,22211000.0,110812000.0,13288000.0,90308000.0,20504000.0,0.0,0.0,20504000.0,18999000.0,23480000.0
HI,Hillenbrand Inc,Industrials,Specialty Industrial Machinery,USD,United States,3156951296,17.37207746556474,0.05980354668515486,29.509806,5063450112,5044851296.0,0.34091,0.20159,0.08236,0.047480002,-0.20688472879380101,1.9358574,290400000.0,301700000.0,569700000.0,5547700000.0,242900000.0,3884800000.0,1630300000.0,0.0,32600000.0,3620700000.0,2098200000.0,316600000.0
HIBB,"Hibbett, Inc.",Consumer Cyclical,Apparel Retail,USD,United States,797774848,8.036171638341264,0.12443736209277988,7.907818,1182117504,1182120848.0,0.33946,0.06434,0.30458,0.09738,0.28452005856741924,2.0505295,147100000.0,147100000.0,110698000.0,950893000.0,29580000.0,561840000.0,389053000.0,0.0,0.0,389053000.0,413926000.0,151458000.0
HIE,Miller/Howard High Income Equit,Financial Services,Asset Management,,United States,198214864,23.980533048126794,0.04170049089372155,48.204544,,212086640.0,0.0,0.0,,,0.021614170661092925,,8844117.0,,8844117.0,267141763.0,128224.0,62551054.0,204590709.0,0.0,0.0,218590709.0,14000000.0,204590709.0
HIFS,Hingham Institution for Savings,Financial Services,Banks—Regional,USD,United States,431458432,28.488896842492867,0.03510139425646139,11.210202,1934336384,1547374432.0,0.0,0.44472998,0.08226,0.0076099997,0.0679187101259713,1.0709313,54315000.0,,20213000.0,4310727000.0,354084000.0,3910874000.0,399853000.0,0.0,0.0,1869853000.0,1470000000.0,399853000.0
HIG,Hartford Financial Services Gro,Financial Services,Insurance—Property & Casualty,USD,United States,24909770752,-5.211793289636847,-0.2608718725055211,11.392022,26189756416,-11768229248.0,0.33223,0.09603,0.17429,0.02641,0.12418089151363158,1.8769405,2258000000.0,3070000000.0,2322000000.0,74516000000.0,41373000000.0,60837000000.0,13679000000.0,334000000.0,0.0,18040000000.0,4361000000.0,13679000000.0
HIG-PG,Hartford Financial Services Gro,Financial Services,Insurance—Property & Casualty,USD,United States,18689636352,-7.966502944198406,-0.17066588490617554,3.446021,8847187968,-17988363648.0,0.33223,0.09603,0.17429,0.02641,0.12418089151363158,0.5701847,2258000000.0,3070000000.0,2322000000.0,74516000000.0,41373000000.0,60837000000.0,13679000000.0,334000000.0,0.0,18040000000.0,4361000000.0,13679000000.0
HIHO,Highway Holdings Limited,Industrials,Metal Fabrication,USD,Hong Kong,8877808,,,,3128190,3886808.0,0.25292,-0.17352,-0.14124,-0.071329996,,1.0953678,-1620000.0,-1620000.0,-1411000.0,12693000.0,6841000.0,5179000.0,7504000.0,0.0,10000.0,7504000.0,1840000.0,5996000.0
HII,"Huntington Ingalls Industries, ",Industrials,Aerospace & Defense,USD,United States,10030183424,22.994860262773724,0.06134344481707625,19.042233,12601172992,12601183424.0,0.13473,0.0478,0.15632,0.042729996,-20.342105263157894,2.6907215,548000000.0,773000000.0,530000000.0,10621000000.0,109000000.0,6888000000.0,3733000000.0,0.0,0.0,5946000000.0,2680000000.0,-230000000.0
HIMS,"Hims & Hers Health, Inc.",Consumer Defensive,Household & Personal Products,USD,United States,1770150016,,,,1562331776,1562336016.0,0.81156,-0.04504,-0.11164,-0.06125,,5.3870974,-40658000.0,-40658000.0,-35698000.0,413865000.0,212497000.0,85303000.0,328562000.0,0.0,0.0,328562000.0,4683000.0,167674000.0
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors,USD,Taiwan,1055120064,25.812865382836634,0.053385990903674435,15.125,1395486976,1395366064.0,0.28013,0.07062,0.08081,0.020179998,0.055894077897404845,0.63014275,54057000.0,74493000.0,69207000.0,1617734000.0,155396000.0,780059000.0,837312000.0,0.0,363000.0,873312000.0,495279000.0,524430000.0
HIO,Western Asset High Income Oppor,Financial Services,Asset Management,USD,United States,373739872,13.28533060096012,0.0752709909927067,13.099999,373442528,373442486.0,1.0,0.7533,0.0706,0.051599998,0.035598413486273434,0.94653183,28109386.0,,28109386.0,401873277.0,297386.0,7060935.0,394812342.0,0.0,0.0,,0.0,394812342.0
HIPO,Hippo Holdings Inc.,Financial Services,Insurance—Specialty,USD,United States,206385424,,,,-190314240,-254814576.0,0.023759998,-1.6237601,-0.54118,-0.10837,,0.5071911,-325200000.0,,-293800000.0,1647000000.0,481400000.0,1235700000.0,407000000.0,0.0,4300000.0,407000000.0,15900000.0,411300000.0
HITI,High Tide Inc.,Healthcare,Pharmaceutical Retailers,CAD,Canada,134405376,,,,181296416,174121851.69743997,0.27271,-0.13344,-0.338,-0.01765,,0.84433967,-6564787.12212,-40972113.76776,-43683184.52388,200612501.30292,16949617.36044,77608609.55016,118936911.47136,0.0,4066980.2814,129753507.60156,52599112.77648,5455000.0
HIVE,HIVE Digital Technologies Ltd,Financial Services,Capital Markets,USD,Canada,366235456,,,,389017056,391585456.0,0.25678,-1.617,-0.72589993,-0.14756,,2.9122808,-70303606.0,-137585304.0,-144919304.0,169957000.0,7036000.0,47054000.0,122903000.0,0.0,0.0,137029000.0,32386000.0,38549000.0
HIW,"Highwoods Properties, Inc.",Real Estate,REIT—Office,USD,United States,2489333760,24.606695590533697,0.047223641917724504,17.860466,5708185600,5762346760.0,0.68033,0.16437,0.05544,0.02486,0.10550679077420913,1.0045782,234178000.0,272119000.0,138269000.0,6024368000.0,16901000.0,3522594000.0,2452856000.0,28811000.0,48918000.0,5665041000.0,3212185000.0,126305000.0
HIX,Western Asset High Income Fund ,Financial Services,Asset Management,USD,United States,331988288,,-0.06758882161309934,44.863636,459321216,451466356.0,1.0,0.1481,0.02083,0.05174,-0.0486508655960515,1.1193014,-30514079.0,,-30514079.0,446682208.0,2609270.0,133079576.0,313602632.0,0.0,0.0,435689970.0,122087338.0,313602632.0
HKD,AMTD Digital Inc.,Technology,Software—Application,USD,France,780067392,47.82769624491748,0.057284280626304265,18.545454,311792896,799870392.0,0.70157,1.26223,0.08759,0.01706,0.07186368797796724,1.703549,16724000.0,45820000.0,41737000.0,661676000.0,162958000.0,140574000.0,457947000.0,0.0,63155000.0,457947000.0,119606000.0,179960000.0
HKIT,Hitek Global Inc.,Technology,Software—Application,USD,China,11960084,5.589845258049856,0.17889582874586993,6.9249997,2292866,9150845.0,0.49040002,0.2147,0.071609996,0.03187,0.07640834728083175,0.460643,1637048.0,1637048.0,1415745.0,21205091.0,5493508.0,7678565.0,13526526.0,0.0,0.0,15697576.0,2684269.0,7898463.0
HL,Hecla Mining Company,Basic Materials,Other Precious Metals & Mining,USD,United States,2658402048,91.84565217894554,,,3146670080,3174002048.0,0.36668998,-0.06063,-0.02326,0.01059,,1.3247074,34558000.0,-2208000.0,-45734000.0,2961156000.0,100685000.0,983386000.0,1977770000.0,39000.0,0.0,2582723000.0,616246000.0,103043000.0
HLF,Herbalife Ltd.,Consumer Defensive,Packaged Foods,USD,United States,1266656384,9.07639636456996,0.11574832361578447,6.834224,3535257088,3535256384.0,0.43919998,0.03707,,0.09721,-0.3076691729323308,,389500000.0,409200000.0,186400000.0,2724700000.0,495700000.0,3828200000.0,-1103500000.0,0.0,0.0,1215500000.0,2764300000.0,180700000.0
HLGN,"Heliogen, Inc.",Utilities,Utilities—Renewable,USD,United States,10635552,,,,-66531440,-66531448.0,0.09463,0.0,-0.77509004,-0.29501,,0.15171948,-82924000.0,-82924000.0,-85783000.0,135899000.0,91622000.0,65799000.0,70100000.0,0.0,0.0,70100000.0,14455000.0,55233000.0
HLI,"Houlihan Lokey, Inc.",Financial Services,Capital Markets,USD,United States,7945498112,23.257983730324064,0.0429959884569094,30.642668,7852574720,7870990112.0,0.93517,0.14077,0.16239999,0.09491,0.7040185230258437,4.816414,338421000.0,338421000.0,266132000.0,2781553000.0,493929000.0,1135477000.0,1646076000.0,0.0,0.0,1646076000.0,419421000.0,117713000.0
HLIO,"Helios Technologies, Inc.",Industrials,Specialty Industrial Machinery,USD,United States,1399794560,21.492055855855856,0.04694799863616064,26.803795,1931894144,1908494560.0,0.32187998,0.06156,0.064770006,0.03688,0.4796573875802998,1.6598079,88800000.0,89600000.0,51700000.0,1590600000.0,35200000.0,748600000.0,842000000.0,0.0,0.0,1364100000.0,543900000.0,273900000.0
HLIT,Harmonic Inc.,Technology,Communication Equipment,USD,United States,1404618880,47.65349274895263,0.019421272324217604,250.40001,1478686976,1478687880.0,0.52472,0.01038,0.01959,0.02933,0.18227054335891138,4.1211324,31030000.0,28718000.0,6284000.0,673811000.0,81927000.0,333011000.0,340800000.0,0.0,0.0,350792000.0,155996000.0,53918000.0
HLLY,Holley Inc.,Consumer Cyclical,Auto Parts,USD,United States,547672640,17.695509752726156,0.053370439926362666,,1146033152,1152154640.0,0.37622002,0.00418,0.00643,0.035350002,-0.34324900638592415,1.236588,65110000.0,61491000.0,2752000.0,1219123000.0,36833000.0,781222000.0,437901000.0,0.0,0.0,1041408000.0,641315000.0,215785000.0
HLMN,Hillman Solutions Corp.,Industrials,Tools & Accessories,USD,United States,1701503232,42.231560813945784,0.023678973277960834,,2548590080,2548590232.0,0.43084,-0.00908,-0.01154,0.02414,6.563845986512943,1.4667338,60348000.0,60348000.0,-13429000.0,2411914000.0,39262000.0,1252314000.0,1159600000.0,0.0,0.0,1939643000.0,886349000.0,362350000.0
HLN,Haleon plc,Healthcare,Drug Manufacturers—Specialty & Generic,GBP,United Kingdom,39016099840,17.41765674470889,0.05930519342000739,24.85294,87738146816,51089891567.2,0.61561,0.11048,,,-0.20116306344741275,4.7445254,2933224159.6,3029895901.2000003,1589995750.0,43456491842.4,623278334.0,22383324170.2,20924344070.0,0.0,148823602.20000002,31943650615.8,12548246459.0,-785000000.0
HLNE,Hamilton Lane Incorporated,Financial Services,Asset Management,USD,United States,5880906240,28.632948745560775,0.03945266055547782,35.34754,4643078144,6248425240.0,0.64235,0.2313,0.23907,0.09932,0.4347980224668368,8.999166,218225000.0,246517000.0,113747000.0,1358656000.0,229810000.0,577088000.0,462520000.0,0.0,319048000.0,659866000.0,278281000.0,104449000.0
HLP,Hongli Group Inc.,Basic Materials,Steel,USD,China,33032974,16.25077516275166,0.07280733496768224,17.8,39483708,47473747.0,0.35028,0.0995,0.11175,0.05074,0.34089641067458676,1.6045673,2921322.0,3456437.0,2932363.0,36164139.0,2085033.0,22689446.0,13474693.0,0.0,0.0,23622121.0,16525806.0,1626447.0
HL-PB,Hecla Mining Company Preferred ,Basic Materials,Other Precious Metals & Mining,USD,United States,986104256,43.45460547485387,,1810.0,33631555584,1501704256.0,0.36668998,-0.06063,-0.02326,0.01059,,16.728281,34558000.0,-2208000.0,-45734000.0,2961156000.0,100685000.0,983386000.0,1977770000.0,39000.0,0.0,2582723000.0,616246000.0,103043000.0
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,USD,United States,46287421440,23.66784948046372,0.04138062045193057,36.46465,55122477056,55122421440.0,0.73614997,0.30517,,0.095369995,-0.16460994443241683,,2329000000.0,2281000000.0,1322000000.0,15200000000.0,698000000.0,16953000000.0,-1763000000.0,0.0,10000000.0,6818000000.0,9523000000.0,-1077000000.0
